792	0.6434178	4.926156	6.8018985	-0.65383524	-0.17641789	-0.43785074
802	0.37830302	4.7169795	7.6247373	-0.77986544	-0.10538298	-0.45786968
812	0.23908497	4.3897305	7.5672383	-0.9800373	-0.00996583	-0.44308674
822	0.044225693	3.9416893	7.7399945	-1.1079874	0.010594148	-0.41498694
832	-0.04855441	3.706502	7.873304	-1.2843006	0.037175514	-0.34782666
842	0.049923893	3.6323583	7.637896	-1.3994923	0.0022863813	-0.32293826
852	0.022093693	3.594281	7.7149415	-1.5390837	-0.08838347	-0.30264008
862	-0.019335574	3.294163	7.901392	-1.611986	-0.14088298	-0.29302332
873	-0.00413718	3.0295272	7.7965074	-1.7411579	-0.23010421	-0.27279496
882	-0.12637554	2.4622355	8.144883	-1.825946	-0.24226916	-0.23151793
892	-0.19304927	2.2066686	8.71252	-1.9012221	-0.16207127	-0.13046336
902	-0.3103556	1.9360378	10.150572	-1.8721448	-0.04769985	-0.058346357
912	-0.14587392	1.6578411	10.737764	-1.7114	-0.009424778	0.010192723
922	0.17382862	1.413393	10.910636	-1.5650368	-0.109117985	0.010786135
932	0.20547996	1.2876112	10.987393	-1.3181599	-0.2730742	-0.008848819
942	0.1520797	1.1998494	11.08591	-1.1665082	-0.37039378	-0.032306045
953	0.022409728	1.2668488	11.079513	-0.97281164	-0.54405403	-0.058032196
962	-0.22180842	1.3267612	10.4658785	-0.90031064	-0.6518456	-0.04993387
972	-0.1415452	1.3818758	9.847563	-0.8570439	-0.843378	-0.0136833815
982	0.40906373	1.6165555	9.2323675	-0.8389623	-0.9817826	-0.0024085543
993	0.5011447	1.5635574	9.362382	-0.77468187	-1.2534431	0.03790855
1002	0.5280939	1.4237742	9.286362	-0.74436545	-1.4846992	0.10000736
1012	0.6334962	1.4133068	9.221182	-0.77059776	-1.6472592	0.20952678
1022	0.94341123	1.174241	9.042182	-0.8185769	-1.6409236	0.27354544
1033	1.6417233	1.4958494	9.420724	-0.8794714	-1.5198152	0.17631316
1042	2.6455927	1.4967208	10.574174	-0.83747876	-1.3804681	0.009320058
1052	3.112625	1.0666744	10.725822	-0.70432764	-1.1893022	-0.32712707
1062	2.7103415	0.49807057	10.54439	-0.6186145	-1.0879685	-0.514174
1073	1.9896679	0.24000435	10.416827	-0.48603928	-0.9373989	-0.65308475
1082	1.0887681	0.4523126	10.300229	-0.38142425	-0.93774796	-0.62692225
1092	0.77181405	0.82921743	10.170865	-0.23108159	-1.0678099	-0.52173126
1102	1.4614686	1.0657166	9.714799	-0.15751596	-1.2296543	-0.5221676
1113	1.9777926	1.0595492	9.668552	-0.026895523	-1.4637902	-0.63126814
1122	1.7299544	0.54757303	9.475121	0.0710349	-1.5056956	-0.68048644
1132	1.6458508	0.064394444	8.979367	0.16338027	-1.4739306	-0.68711865
1142	2.1026835	-0.61394036	8.21353	0.15648621	-1.4557267	-0.66130525
1153	2.6366768	-0.9028343	8.340671	0.085905105	-1.3529792	-0.57377696
1162	0.34803075	0.36391866	11.431806	0.17331119	-1.2853128	-0.37702602
1172	1.881651	0.19175641	12.075626	0.46602038	-1.17239	-0.13395402
1182	4.333984	0.25324908	13.198296	0.68080056	-0.85501933	-0.12603022
1193	4.3002734	0.30178434	12.907094	0.86828387	-0.330321	-0.16083209
1202	3.8658025	0.3183235	11.723793	0.8784591	-0.15695746	-0.11177088
1212	3.2713895	0.43209594	12.067332	0.9372069	0.07389724	0.1226792
1222	3.3328917	0.86936337	11.8741865	1.0046988	0.3301465	0.31644565
1232	4.013544	1.3107871	11.5568495	1.0800446	0.7906516	0.46621236
1242	5.2092085	2.1604125	11.540981	1.1631746	1.1437143	0.4159294
1252	5.575435	2.6336124	11.14771	1.3865594	1.6056505	0.20450023
1262	4.501109	2.1090715	10.915539	1.5572351	2.0573068	0.039095376
1273	3.3228934	0.9526624	10.428788	1.6559684	3.262928	-0.015969763
1282	1.2547532	1.7217184	7.5433154	1.5672534	3.0054395	0.017889624
1293	1.5964249	2.2720685	7.8392296	1.3418092	2.909464	-6.981317E-4
1302	2.6262956	2.855871	8.276928	1.2415574	2.9657333	-0.1160993
1312	1.8521831	3.7265654	9.054401	1.2070348	3.0630355	-0.2831273
1322	3.497402	3.432749	9.038476	1.214051	3.0856724	-0.44584435
1333	2.4012692	2.578555	8.303149	1.0022553	3.3357954	-0.6296275
1342	2.3626652	2.0394099	7.5457673	0.8992111	3.0755494	-0.61826545
1352	1.6167469	2.8201206	7.1482434	0.8563807	2.5939083	-0.52981216
1362	1.3001952	3.3635182	6.4160776	0.7604225	2.1310644	-0.50577897
1372	0.16050728	3.5846467	4.819471	0.2628815	1.7079792	-0.47057566
1382	-1.14281	3.5371363	2.5840716	-0.28520426	1.4282378	-0.43182936
1392	-2.0127957	3.4492977	1.4978892	-1.4406995	1.2139288	-0.32824406
1403	-4.6666245	1.9790758	1.3722128	-2.2314732	1.4570707	-0.09946632
1412	-5.48525	1.1529326	1.57142	-3.2683558	1.4336134	0.48569024
1422	-5.06478	0.42993158	2.062241	-3.8213809	1.1032575	0.8313701
1432	-4.494606	0.036229063	3.3948345	-4.4450917	0.4943296	1.2416971
1442	-4.1414614	0.03991613	6.340574	-4.638003	0.2355671	1.466827
1452	-3.0353017	-0.20362207	7.389512	-4.6789136	0.048589967	1.6896533
1462	-1.2273252	-0.38522705	10.886301	-4.5750318	0.17271778	1.684295
1472	0.3592069	-0.6286791	13.077809	-3.959262	0.13334316	1.4559711
1482	1.2891436	-0.5803545	15.553989	-3.3121288	0.108524576	1.1960741
1493	1.9555839	-0.65984195	16.34601	-2.3157902	0.2075371	0.64083254
1502	2.7387753	-0.9451829	16.19028	-1.6084082	0.25747097	0.21195279
1512	1.0121632	-0.320823	14.712714	-0.7675085	0.26153758	-0.2780484
1522	-0.37963417	-0.4532607	11.084129	-0.48284534	0.13320352	-0.44586182
1533	-1.2221441	-1.032581	9.009773	-0.42914155	-0.12274901	-0.5095838
1542	-3.46531	-1.1205343	7.8818555	-0.5467244	-0.1532399	-0.41004765
1552	-3.770724	-1.7573345	6.811159	-0.83929396	-0.19167206	-0.057560958
1562	-2.4850664	-2.0975218	6.6816707	-1.028575	-0.22111577	0.1526465
1572	-2.3362715	-1.7841783	6.9304285	-1.3553529	-0.24370033	0.3339513
1582	-1.6436577	-1.1089942	8.243427	-1.4906158	-0.28183576	0.3896622
1592	-1.2244905	-0.9105341	9.465246	-1.5106	-0.44621086	0.36075956
1602	-0.16127342	-1.2584498	11.365006	-1.3650045	-0.55518925	0.2647141
1613	0.034457352	-1.4818864	12.679223	-0.87454957	-0.8118923	0.019687314
1622	0.50808793	-1.765331	13.81734	-0.38294268	-1.0673038	-0.20708331
1632	1.0042527	-1.9143462	13.207059	0.3447898	-1.404257	-0.6070255
1642	1.0124121	-1.4812639	11.296103	0.7257428	-1.621184	-0.87695813
1652	0.71405625	-1.2083536	10.286821	1.0656631	-1.7550159	-1.2027588
1662	-0.06130114	-1.0503554	8.714751	1.1026467	-1.7444915	-1.3361892
1672	-0.28187415	-1.3706996	7.8430696	0.9489355	-1.9262501	-1.4040127
1682	-0.58848524	-1.8900881	7.9996405	0.77611303	-2.1564066	-1.3322272
1693	-0.7319937	-2.1433372	8.074857	0.4798608	-2.4480686	-1.0680542
1702	-0.7523635	-1.7988403	9.282281	0.29618236	-2.4031265	-0.8276351
1712	-0.26395595	-1.6896648	10.12708	0.14795156	-2.1164734	-0.47214648
1723	0.6951804	-1.6255672	10.403735	0.09731956	-1.8738902	-0.2955715
1732	1.531906	-1.43994	10.577785	0.052080624	-1.6428784	-0.16587609
1742	2.4351041	-1.2520527	10.468858	0.06258751	-1.6205906	-0.1553692
1752	2.4975736	-1.0864791	10.414088	0.13468705	-1.5532209	-0.20008455
1762	2.7231362	-0.79656047	10.324123	0.1977458	-1.4814879	-0.28108528
1773	2.7140768	-1.0135709	9.978726	0.30373964	-1.4357253	-0.4476246
1782	2.3683252	-1.173427	9.65843	0.37175512	-1.4670191	-0.52970743
1793	2.0787418	-1.2698271	9.400144	0.44210935	-1.5280358	-0.5862386
1802	1.9904243	-1.31819	9.090257	0.49706978	-1.685063	-0.627027
1813	2.0401664	-1.2390473	9.184378	0.54864424	-1.775698	-0.6357711
1822	2.0706396	-0.75988126	9.60457	0.57733744	-1.7220291	-0.6408849
1832	2.736381	-0.5481669	9.297844	0.5688377	-1.681485	-0.67196923
1842	3.3987706	-0.56868994	9.026198	0.5235988	-1.5769224	-0.7339633
1852	3.5218804	-0.49291825	8.977069	0.4456349	-1.4451152	-0.7855203
1862	3.5934286	-0.49489108	8.638385	0.35938075	-1.3574299	-0.81058323
1872	3.5526602	-0.6190448	8.006594	0.19559905	-1.343153	-0.7871784
1882	3.4455724	-0.8150533	7.5023265	0.07763225	-1.4648374	-0.751085
1893	3.4146585	-0.82184327	7.735704	-0.060615286	-1.6895834	-0.7027568
1902	3.3634129	-0.7115184	7.963316	-0.13344787	-1.7296911	-0.6850941
1913	3.2609506	-0.4066791	8.26465	-0.27726302	-1.5027808	-0.6719518
1922	3.086193	-0.30563423	7.853106	-0.41469023	-1.3281606	-0.6357013
1933	2.8072207	-0.49423984	7.650729	-0.6802246	-1.0285923	-0.54154074
1942	2.9761364	-0.53642565	7.4102077	-0.9003281	-0.7973711	-0.47267008
1953	3.2186499	-0.35708082	7.981426	-1.1361221	-0.46143013	-0.3623827
1962	3.2649345	-0.25673506	8.782114	-1.194643	-0.23949409	-0.27358037
1972	3.2576084	-0.43642464	8.774855	-1.2393932	0.026249751	-0.10464994
1982	3.5627062	-0.8647857	9.371192	-1.2221494	0.15617207	-0.0074176495
1992	3.5584445	-1.276617	9.480254	-1.1715523	0.30208158	0.11698942
2003	3.3056934	-1.9435842	8.942698	-1.2065461	0.45443138	0.19975293
2012	3.3211312	-2.2754397	7.9372287	-1.4041173	0.6660525	0.3382099
2022	2.403376	-2.348348	7.6652284	-1.5698539	0.8536056	0.4694761
2033	1.3159298	-1.8768244	8.717394	-1.7193762	1.2802863	0.80147266
2042	0.601117	-1.256956	11.630821	-1.5692779	1.6106596	1.1114606
2053	1.4180952	-1.8167107	11.404502	-1.2379271	1.8459475	1.5661538
2062	2.1323144	-2.5776935	10.558649	-1.0969918	1.9385896	1.7814052
2072	2.3013163	-2.7216423	10.26965	-1.0565176	2.1125815	1.9145913
2083	3.6301558	-2.7780116	8.585675	-1.0972186	2.121727	1.8989531
2092	3.8363922	-2.5139308	8.398266	-1.1735942	2.0270255	1.7739875
2102	4.183053	-2.4573798	8.613916	-1.1850262	1.9471592	1.6149182
2113	4.607593	-2.7013392	8.554847	-1.1813436	1.6795652	1.2272457
2122	5.003642	-2.978655	8.752167	-1.144901	1.4899352	0.88142616
2132	4.5107336	-2.6773686	8.8649435	-1.050758	1.3214062	0.36384878
2142	3.2046964	-2.642126	8.054229	-1.087026	1.2568116	0.13561209
2152	2.4735456	-3.428966	8.469038	-1.1574849	1.316816	0.03052581
2162	0.14541423	-3.7876847	8.931943	-1.1706971	1.429442	0.15961036
2173	-0.97631717	-4.0890665	8.858153	-1.2052022	1.6595289	0.58951986
2182	-1.4513651	-4.8770843	7.8928213	-1.2868662	1.7140355	0.9463175
2192	-1.364561	-5.383334	7.493832	-1.4845597	1.6457583	1.4557093
2202	-0.9976064	-5.5039825	7.2655497	-1.6279733	1.4796727	1.7319775
2212	0.04303817	-5.3350573	7.9025607	-1.7985618	1.2958546	1.8792309
2222	5.625445	-3.2671754	11.569223	-1.701888	1.3507801	1.5363086
2232	4.486255	-3.322089	12.595914	-1.2005247	1.128495	0.8055567
2242	4.2501965	-3.8100274	12.237186	-0.78204715	0.9263335	0.39988983
2253	2.0961523	-4.0804186	10.059277	-0.32705724	0.64715064	-0.0038920841
2262	1.7794282	-4.176264	8.693395	-0.23677136	0.6192777	-0.17605136
2272	1.371619	-4.4348755	8.192892	-0.25221753	0.6835233	-0.36852628
2282	0.09269392	-4.767593	8.548326	-0.256895	0.7347138	-0.3925071
2292	-0.78428304	-5.013133	8.437837	-0.2395988	0.7677005	-0.29909706
2303	-1.5619389	-5.37934	8.389493	-0.21394245	0.74511594	-0.17552777
2312	-1.9692118	-5.507976	8.338918	-0.19366173	0.7184648	0.0800757
2322	-2.2463932	-5.6016083	8.29272	-0.19547687	0.7203672	0.2613805
2332	-2.1488247	-5.5798693	8.363406	-0.20031144	0.7687303	0.4916069
2342	-1.7222834	-5.4563665	8.646218	-0.17896606	0.79119265	0.5902878
2352	-1.3261292	-5.300092	8.925967	-0.10349803	0.74331826	0.65805894
2363	-0.88007027	-4.85546	10.277571	0.2539803	0.5787686	0.7079579
2372	-0.25888982	-4.4117	10.608295	0.7229328	0.4250924	0.6277949
2382	0.47769114	-3.813427	10.763354	1.0651046	0.3615624	0.5419422
2392	0.51905334	-3.4424696	10.335109	1.5289956	0.252235	0.40802306
2402	0.84976923	-3.3564792	9.95218	1.7668142	0.22043508	0.29225537
2412	0.7689697	-3.6283553	9.527381	2.0276885	0.16924457	0.10646509
2422	0.10131304	-4.235592	9.272054	2.1495998	0.14601424	0.027820548
2432	-0.40841252	-4.4707694	9.711964	2.3157728	0.10103711	-0.018849555
2442	-1.4234678	-4.5015783	10.066056	2.4249954	0.11267845	0.012182398
2453	-1.889772	-4.5200806	9.879166	2.5659132	0.24767968	0.14885913
2462	-2.0842867	-4.3189197	9.558132	2.627052	0.32293826	0.26720992
2472	-1.9221417	-4.020554	9.645932	2.6808257	0.30009192	0.38768998
2482	-1.4301524	-3.542729	10.030479	2.7276528	0.26206118	0.4097684
2492	-1.0108894	-3.3204515	10.144816	2.8198586	0.17947221	0.37700856
2502	-0.5459642	-2.9909134	10.115388	2.8788333	0.047438048	0.31606168
2512	-0.0764708	-2.5826828	10.175022	2.9762053	-0.19978784	0.15591027
2522	0.43517968	-2.148997	10.021803	3.0330505	-0.3400774	0.022497294
2532	0.7239396	-1.8848879	9.854323	3.0814312	-0.4364021	-0.18154915
2542	-0.13043611	-1.0154192	10.397922	3.0923395	-0.42242205	-0.27864182
2552	-0.48278597	-0.5971043	10.475485	3.0819898	-0.33037338	-0.350497
2563	-0.6650901	-0.41265503	9.941664	3.0306945	-0.2799159	-0.38287288
2572	-0.79673284	-0.3324014	9.383758	2.878554	-0.2438574	-0.42151445
2582	-1.0640119	-0.34171006	8.453427	2.7442336	-0.2541374	-0.42907175
2592	-1.4497563	-0.0994264	7.696382	2.4798684	-0.41667992	-0.4052131
2602	-1.5270505	0.30719522	7.257831	2.282594	-0.5552416	-0.35798448
2612	-1.7458423	0.5342326	7.107207	1.9596033	-0.7033677	-0.25319493
2622	-1.7342353	0.93028146	7.2429104	1.7646326	-0.765833	-0.16887806
2633	-0.95442456	0.9025374	7.576949	1.4915584	-0.8555604	-0.09632472
2642	-1.5980147	1.8290839	7.576308	1.3337806	-0.9580636	-0.024783675
2652	0.74454886	1.1011317	7.9190903	1.0884397	-0.8733453	-0.03312635
2662	-0.6445191	2.3225482	7.940772	0.9389522	-0.77770126	-0.0039095376
2672	0.48738283	2.2014875	7.2016344	0.5441762	-0.7128099	-0.06960373
2682	0.43361866	1.8493102	8.55545	0.3456101	-0.53974307	-0.10955431
2693	-0.06884766	1.6225792	8.470906	0.16671385	-0.50541246	-0.07566002
2702	-0.16407944	1.6874621	9.097497	0.14315191	-0.5820848	-0.03132866
2712	-0.13181517	1.9346204	9.252574	0.14620623	-0.5971644	0.023998277
2722	-0.20683987	1.8781745	8.8452635	0.101229094	-0.5245238	0.04881686
2732	-0.01598369	1.7969154	8.610105	0.017767452	-0.5228483	0.066881016
2742	-0.10707828	1.7813627	8.557825	-0.05391322	-0.5532519	0.08791223
2752	-0.42647436	1.6029563	8.55207	-0.21647319	-0.454571	0.19015363
2762	-0.02207454	1.5691311	8.827	-0.30646235	-0.3634648	0.25654593
2773	0.2604221	1.8352802	9.202804	-0.3362726	-0.2787989	0.31012756
2782	0.6671108	1.9631016	9.837268	-0.29375637	-0.23497367	0.3063402
2792	1.0892851	1.92037	9.801813	-0.2443461	-0.18236946	0.224205
2802	1.5010495	2.2181609	9.6015625	-0.20849703	-0.24296728	0.13704325
2812	1.4118799	2.3290603	9.343238	-0.20624556	-0.2584658	0.00853466
2822	1.0326096	2.065133	9.521778	-0.22347195	-0.193749	-0.045588
2833	0.54872227	1.7557831	9.656122	-0.2032785	-0.09297369	-0.060178954
2842	0.30512664	1.4661708	9.919906	-0.18277088	-0.06218608	-0.051033426
2852	0.121213645	1.4507331	9.792783	-0.19936895	0.038309976	-0.020909045
2862	-0.29822177	1.0561973	10.0639305	-0.2298075	0.24900612	0.019146262
2872	-0.07613561	0.78925335	10.197432	-0.25797713	0.537893	0.08909906
2883	0.65059084	1.3582498	9.488796	-0.2616772	0.47141343	0.09550442
2892	0.8185967	1.8803676	9.5546465	-0.1545489	0.19329521	0.088784896
2902	0.9674395	1.9070965	9.974111	-0.040282197	0.088278756	0.07883652
2912	1.1004996	1.6936103	9.700319	0.037873644	3.1415926E-4	0.016598081
2922	0.61100024	1.6643436	9.525667	0.06386159	-0.02427753	-0.0070162234
2932	0.26344836	1.695114	9.352777	0.0715585	-0.038990654	-0.008115781
2942	0.23122242	1.7038097	9.023439	0.037297685	-0.03309144	-0.011117747
2952	-0.008379706	1.9309332	9.364241	0.013910274	0.031363565	0.019320795
2962	0.5688336	1.446433	9.72248	0.026162485	0.08864527	0.03255039
2972	0.54881805	1.1193947	9.766878	0.059463367	0.19545943	0.042481314
2982	0.3495726	1.1253036	9.722404	0.07595673	0.26754153	0.051818825
2993	-0.027284322	1.3108733	9.621215	0.05958554	0.40749946	0.12868312
3002	0.1846504	1.5839655	8.90055	-0.0048520155	0.5037369	0.17870426
3012	0.4213316	1.7156466	8.56294	-0.1409528	0.5528505	0.2110103
3022	0.39608717	1.8790365	8.474775	-0.22654374	0.540511	0.2168048
3032	0.3786765	1.871624	8.701727	-0.3100403	0.49909434	0.1863139
3042	0.6426229	1.8245924	9.01236	-0.318924	0.32515484	0.11306243
3053	0.6403436	1.9194316	9.767882	-0.21591468	0.05126032	-0.0035430184
3062	0.6677237	1.9549422	10.275713	-0.11887438	-0.032253683	-0.0909142
3072	0.41075882	1.7694299	10.1529665	-0.008412487	-0.08398525	-0.19982274
3082	-0.21427147	1.4236114	9.7002325	0.017558012	-0.121806525	-0.21574014
3092	-0.48086107	1.2324967	9.845331	0.017959438	-0.06613053	-0.15495034
3103	-0.90480715	0.947558	9.8097725	0.0015009831	-0.009250245	-0.059725165
3112	-0.7591535	0.8902312	9.70731	-0.05269149	0.11047934	0.07995354
3122	-0.4926022	1.0175836	10.445184	-0.039985493	0.19448204	0.17317156
3132	-0.25708938	1.0817578	10.106395	-0.014695672	0.287543	0.24623105
3142	-0.15292245	1.3423715	9.633913	-0.0030717794	0.25439918	0.26110125
3152	-4.79E-05	1.5784875	9.605059	0.044296455	0.16444492	0.23984315
3163	0.26952007	1.7175142	9.089443	0.069690995	0.07037167	0.1751438
3172	0.45500365	1.7247638	9.093552	0.0795172	-0.054576445	0.046565384
3182	0.25421634	1.7071903	9.407097	0.085172065	-0.08117526	-0.011798426
3192	0.14420755	1.641388	9.37125	0.076096356	-0.08093092	-0.036826447
3202	0.104933076	1.4845295	9.240191	0.055571284	-0.07374016	-0.027925268
3212	7.66E-05	1.4641118	9.295029	0.035604715	-0.06557202	0.0012740904
3222	-0.013024457	1.4309186	9.395804	0.031206487	-0.049689524	0.024783675
3233	-0.07344454	1.504162	9.244194	-0.005375614	-0.009669124	0.07838274
3242	-0.002394202	1.5831323	9.191321	-0.030735249	-0.013055063	0.11140437
3252	0.14845966	1.6538571	9.39322	-0.053529248	-0.0018151425	0.11840314
3262	0.2711577	1.7067114	9.522784	-0.061208695	0.0373675	0.1052259
3272	0.3949858	1.7106763	9.653172	-0.06021386	0.07878416	0.065903634
3282	0.41732854	1.7076691	9.720545	-0.047088984	0.08094837	0.03778638
3292	0.2358576	1.5723584	9.822012	-0.017802358	0.09210102	0.011850785
3302	0.25091234	1.4129812	9.64416	0.031241393	0.046827182	-0.03111922
3312	0.07815632	1.237467	9.676387	0.072640605	-0.020507619	-0.04761258
3322	-0.18942924	1.201851	9.806497	0.09747664	-0.05050983	-0.03398156
3332	-0.20729956	1.133099	9.85461	0.1277581	-0.05227261	-0.015498524
3342	-0.23016897	1.2720298	9.558985	0.114301614	-0.01706932	-0.0058293995
3352	-0.32421324	1.3968635	9.434113	0.05623451	0.017627826	0.035342917
3363	-0.34520558	1.3741952	9.153732	-0.0014486233	0.041748274	0.078661986
3372	-0.282171	1.4717253	9.135028	-0.1041438	0.078574724	0.13617058
3382	0.02165316	1.6085589	9.224936	-0.15961036	0.088872164	0.14343116
3392	0.21222204	1.5928433	9.472324	-0.19111355	0.08133234	0.1044405
3402	0.21434808	1.5965111	9.812646	-0.16727236	0.057683133	0.07681194
3412	0.2391137	1.5372404	9.904228	-0.098000236	0.00577704	0.03778638
3423	0.17999607	1.4377182	9.873564	-0.056286868	-0.015201817	0.019024089
3432	0.13530113	1.4156052	10.008682	2.2689281E-4	0.0059515727	-0.008866273
3442	0.17259322	1.2572336	9.959084	0.051382493	-0.012793263	-0.004607669
3452	-0.09920614	1.288387	9.839585	0.094300136	0.030298917	0.030176742
3462	-0.32229784	1.4441633	9.026237	0.0633729	0.013247049	0.100304075
3472	0.16505626	1.4179325	8.879951	-0.03960152	0.028693212	0.120637156
3483	0.18297447	1.6562896	9.069342	-0.09499827	0.059952058	0.11264355
3492	0.02822285	1.6080894	9.045706	-0.17509143	0.10114183	0.10445795
